marketplace,query,rank,product_id,product_url,title,brand,price,old_price,discount,rating,review_count,image_url,collected_at
wildberries,подарочный набор полотенец,3,12602504,https://www.wildberries.ru/catalog/12602504/detail.aspx,Полотенце махровое банное 100х150 комплект 3 шт графит,Гармония,2255.90,3867.88,42,4.4,17,https://basket-01.wbbasket.ru/vol126/part12602/12602504/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,4,10816653,https://www.wildberries.ru/catalog/10816653/detail.aspx,Полотенце органический хлопок пляжное 50х90 набор 4 шт белое,Cleanelly,796.00,1516.24,48,4.4,3,https://basket-01.wbbasket.ru/vol108/part10816/10816653/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,5,15350316,https://www.wildberries.ru/catalog/15350316/detail.aspx,Полотенце органический хлопок для лица 80х150 набор 4 шт бежевое,Ecotex,2842.65,6039.94,53,4.7,940,https://basket-02.wbbasket.ru/vol153/part15350/15350316/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,6,12938247,https://www.wildberries.ru/catalog/12938247/detail.aspx,Полотенце бамбук для лица 80х150 комплект 3 шт молочное,Sofi De Marko,1477.19,3089.90,52,4.7,2500,https://basket-01.wbbasket.ru/vol129/part12938/12938247/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,7,17944327,https://www.wildberries.ru/catalog/17944327/detail.aspx,Полотенце органический хлопок банное 100х150 комплект 3 шт графит,Волжский текстиль,2922.30,4789.11,39,4.4,120,https://basket-02.wbbasket.ru/vol179/part17944/17944327/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,8,15540893,https://www.wildberries.ru/catalog/15540893/detail.aspx,Полотенце хлопок для рук 50х90 комплект 3 шт молочное,Karna,2522.63,3858.35,35,4.7,7100,https://basket-02.wbbasket.ru/vol155/part15540/15540893/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,9,13156856,https://www.wildberries.ru/catalog/13156856/detail.aspx,Полотенце бамбук банное 80х150 комплект 3 шт бежевое,Гармония,2182.37,4552.99,52,4.8,120,https://basket-01.wbbasket.ru/vol131/part13156/13156856/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,10,14070038,https://www.wildberries.ru/catalog/14070038/detail.aspx,Полотенце хлопок для ванной 100х150 набор 4 шт белое,Bio-Textiles,3290.93,5696.69,42,4.8,120,https://basket-01.wbbasket.ru/vol140/part14070/14070038/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,11,18342928,https://www.wildberries.ru/catalog/18342928/detail.aspx,Полотенце хлопок пляжное 100х150 комплект 3 шт молочное,Ecotex,2575.93,4182.49,38,4.6,7100,https://basket-02.wbbasket.ru/vol183/part18342/18342928/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,12,17005797,https://www.wildberries.ru/catalog/17005797/detail.aspx,Полотенце бамбук для лица 100х150 набор 4 шт молочное,Arya Home,3168.87,4165.79,24,4.4,120,https://basket-02.wbbasket.ru/vol170/part17005/17005797/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,13,18197701,https://www.wildberries.ru/catalog/18197701/detail.aspx,Полотенце хлопок для рук 80х150 подарочный набор молочное,Hobby Home,3785.10,7521.09,50,5.0,7100,https://basket-02.wbbasket.ru/vol181/part18197/18197701/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,14,10985360,https://www.wildberries.ru/catalog/10985360/detail.aspx,Полотенце хлопок для ванной 70х140 комплект 3 шт графит,Bio-Textiles,1393.39,2616.27,47,4.6,17,https://basket-01.wbbasket.ru/vol109/part10985/10985360/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,15,11014184,https://www.wildberries.ru/catalog/11014184/detail.aspx,Полотенце махровое банное 30х50 набор 4 шт белое,Гармония,2662.61,4554.15,42,4.7,7100,https://basket-01.wbbasket.ru/vol110/part11014/11014184/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,16,14809835,https://www.wildberries.ru/catalog/14809835/detail.aspx,Полотенце органический хлопок банное 50х90 комплект 3 шт графит,Aquarelle,670.93,1195.71,44,4.2,2500,https://basket-02.wbbasket.ru/vol148/part14809/14809835/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,17,16658817,https://www.wildberries.ru/catalog/16658817/detail.aspx,Полотенце хлопок банное 50х90 набор 4 шт белое,Arya Home,1144.20,1852.46,38,4.3,2500,https://basket-02.wbbasket.ru/vol166/part16658/16658817/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,18,16327855,https://www.wildberries.ru/catalog/16327855/detail.aspx,Полотенце микрофибра для лица 70х140 подарочный набор бежевое,Bio-Textiles,4354.25,7248.74,40,4.6,3,https://basket-02.wbbasket.ru/vol163/part16327/16327855/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,19,18861040,https://www.wildberries.ru/catalog/18861040/detail.aspx,Полотенце махровое для лица 50х90 подарочный набор молочное,Aquarelle,5095.24,11089.56,54,4.9,120,https://basket-02.wbbasket.ru/vol188/part18861/18861040/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,20,15276177,https://www.wildberries.ru/catalog/15276177/detail.aspx,Полотенце микрофибра для рук 100х150 подарочный набор бежевое,Sofi De Marko,1866.91,2482.27,25,4.2,120,https://basket-02.wbbasket.ru/vol152/part15276/15276177/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,1,16528964,https://www.wildberries.ru/catalog/16528964/detail.aspx,Полотенце хлопок для рук 50х90 комплект 3 шт белое,Донецкая мануфактура,1189.56,2440.01,51,4.7,940,https://basket-02.wbbasket.ru/vol165/part16528/16528964/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,2,15714198,https://www.wildberries.ru/catalog/15714198/detail.aspx,Полотенце хлопок банное 80х150 комплект 3 шт бежевое,Ecotex,382.64,786.25,51,4.7,2500,https://basket-02.wbbasket.ru/vol157/part15714/15714198/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,3,17245206,https://www.wildberries.ru/catalog/17245206/detail.aspx,Полотенце бамбук банное 100х150 подарочный набор молочное,Arya Home,564.48,1211.95,53,4.3,2500,https://basket-02.wbbasket.ru/vol172/part17245/17245206/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,4,12588336,https://www.wildberries.ru/catalog/12588336/detail.aspx,Полотенце микрофибра для ванной 70х140 набор 2 шт бежевое,Verossa,708.05,1373.98,48,4.8,940,https://basket-01.wbbasket.ru/vol125/part12588/12588336/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,5,11464604,https://www.wildberries.ru/catalog/11464604/detail.aspx,Полотенце махровое банное 50х90 комплект 3 шт молочное,Hobby Home,851.94,1185.91,28,4.3,7100,https://basket-01.wbbasket.ru/vol114/part11464/11464604/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,6,15443037,https://www.wildberries.ru/catalog/15443037/detail.aspx,Полотенце микрофибра пляжное 30х50 набор 2 шт бежевое,Волжский текстиль,372.91,516.02,28,4.9,3,https://basket-02.wbbasket.ru/vol154/part15443/15443037/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,7,12843767,https://www.wildberries.ru/catalog/12843767/detail.aspx,Полотенце органический хлопок для рук 50х90 белое,Karna,1298.17,2488.31,48,4.3,380,https://basket-01.wbbasket.ru/vol128/part12843/12843767/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,8,11290526,https://www.wildberries.ru/catalog/11290526/detail.aspx,Полотенце органический хлопок для лица 50х90 набор 4 шт молочное,Karna,771.30,1338.83,42,4.5,120,https://basket-01.wbbasket.ru/vol112/part11290/11290526/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,9,16638609,https://www.wildberries.ru/catalog/16638609/detail.aspx,Полотенце органический хлопок пляжное 80х150 набор 4 шт молочное,Togas,347.35,453.67,23,4.5,2500,https://basket-02.wbbasket.ru/vol166/part16638/16638609/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,10,13369728,https://www.wildberries.ru/catalog/13369728/detail.aspx,Полотенце бамбук для рук 100х150 подарочный набор графит,Arya Home,554.68,1022.21,46,4.6,45,https://basket-01.wbbasket.ru/vol133/part13369/13369728/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,11,16592357,https://www.wildberries.ru/catalog/16592357/detail.aspx,Полотенце бамбук для ванной 30х50 белое,Ecotex,760.63,1547.76,51,4.5,120,https://basket-02.wbbasket.ru/vol165/part16592/16592357/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,12,11160289,https://www.wildberries.ru/catalog/11160289/detail.aspx,Полотенце микрофибра для лица 80х150 набор 2 шт молочное,Донецкая мануфактура,1542.79,3113.22,50,4.9,2500,https://basket-01.wbbasket.ru/vol111/part11160/11160289/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,13,16324856,https://www.wildberries.ru/catalog/16324856/detail.aspx,Полотенце органический хлопок для лица 100х150 набор 4 шт серое,Aquarelle,1514.65,2545.85,41,4.3,7100,https://basket-02.wbbasket.ru/vol163/part16324/16324856/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,14,11425760,https://www.wildberries.ru/catalog/11425760/detail.aspx,Полотенце органический хлопок пляжное 80х150 подарочный набор графит,Донецкая мануфактура,424.01,688.41,38,4.3,120,https://basket-01.wbbasket.ru/vol114/part11425/11425760/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,15,15563269,https://www.wildberries.ru/catalog/15563269/detail.aspx,Полотенце бамбук для лица 80х150 набор 2 шт графит,Aquarelle,1779.98,2954.15,40,5.0,2500,https://basket-02.wbbasket.ru/vol155/part15563/15563269/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,16,13708297,https://www.wildberries.ru/catalog/13708297/detail.aspx,Полотенце махровое банное 100х150 набор 4 шт графит,Verossa,1699.53,3097.34,45,4.6,2500,https://basket-01.wbbasket.ru/vol137/part13708/13708297/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,17,11440404,https://www.wildberries.ru/catalog/11440404/detail.aspx,Полотенце микрофибра пляжное 70х140 комплект 3 шт бежевое,Bio-Textiles,872.55,1460.98,40,4.3,45,https://basket-01.wbbasket.ru/vol114/part11440/11440404/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,18,17590804,https://www.wildberries.ru/catalog/17590804/detail.aspx,Полотенце бамбук для ванной 30х50 набор 4 шт графит,Hobby Home,944.95,1311.46,28,4.5,380,https://basket-02.wbbasket.ru/vol175/part17590/17590804/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,19,12686631,https://www.wildberries.ru/catalog/12686631/detail.aspx,Полотенце махровое банное 100х150 набор 2 шт белое,Cleanelly,1560.16,2273.17,31,4.5,2500,https://basket-01.wbbasket.ru/vol126/part12686/12686631/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 70х140,20,13310554,https://www.wildberries.ru/catalog/13310554/detail.aspx,Полотенце хлопок для рук 70х140 набор 4 шт молочное,Bio-Textiles,850.17,1575.11,46,4.6,2500,https://basket-01.wbbasket.ru/vol133/part13310/13310554/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,1,13136665,https://www.wildberries.ru/catalog/13136665/detail.aspx,Полотенце махровое для лица 70х140 комплект 3 шт бежевое,Ecotex,1135.88,2368.06,52,4.5,120,https://basket-01.wbbasket.ru/vol131/part13136/13136665/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,2,11916496,https://www.wildberries.ru/catalog/11916496/detail.aspx,Полотенце махровое для ванной 30х50 серое,Bio-Textiles,1246.90,2061.49,40,4.5,7100,https://basket-01.wbbasket.ru/vol119/part11916/11916496/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,3,15123426,https://www.wildberries.ru/catalog/15123426/detail.aspx,Полотенце хлопок для ванной 80х150 бежевое,Донецкая мануфактура,1504.41,2115.31,29,4.3,940,https://basket-02.wbbasket.ru/vol151/part15123/15123426/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,4,18164971,https://www.wildberries.ru/catalog/18164971/detail.aspx,Полотенце хлопок пляжное 30х50 подарочный набор графит,Togas,603.24,1013.89,41,4.7,45,https://basket-02.wbbasket.ru/vol181/part18164/18164971/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,5,16023677,https://www.wildberries.ru/catalog/16023677/detail.aspx,Полотенце хлопок для рук 100х150 набор 4 шт белое,Волжский текстиль,871.05,1617.95,46,5.0,7100,https://basket-02.wbbasket.ru/vol160/part16023/16023677/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,6,17446596,https://www.wildberries.ru/catalog/17446596/detail.aspx,Полотенце хлопок для рук 80х150 молочное,Belezza,1044.85,1749.15,40,4.6,17,https://basket-02.wbbasket.ru/vol174/part17446/17446596/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,7,17672579,https://www.wildberries.ru/catalog/17672579/detail.aspx,Полотенце махровое для лица 100х150 набор 2 шт серое,Донецкая мануфактура,596.66,865.99,31,4.7,7100,https://basket-02.wbbasket.ru/vol176/part17672/17672579/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,8,10698108,https://www.wildberries.ru/catalog/10698108/detail.aspx,Полотенце микрофибра банное 80х150 набор 2 шт серое,Волжский текстиль,2420.91,5306.16,54,4.8,7100,https://basket-01.wbbasket.ru/vol106/part10698/10698108/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,9,15848151,https://www.wildberries.ru/catalog/15848151/detail.aspx,Полотенце хлопок для рук 50х90 набор 4 шт серое,Волжский текстиль,2748.01,4684.70,41,4.9,17,https://basket-02.wbbasket.ru/vol158/part15848/15848151/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,10,12784709,https://www.wildberries.ru/catalog/12784709/detail.aspx,Полотенце махровое для лица 70х140 серое,Bio-Textiles,2541.11,4750.59,47,4.7,120,https://basket-01.wbbasket.ru/vol127/part12784/12784709/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,11,14909595,https://www.wildberries.ru/catalog/14909595/detail.aspx,Полотенце хлопок банное 80х150 комплект 3 шт графит,Гармония,812.96,1180.04,31,4.4,380,https://basket-02.wbbasket.ru/vol149/part14909/14909595/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,12,12226183,https://www.wildberries.ru/catalog/12226183/detail.aspx,Полотенце микрофибра банное 70х140 подарочный набор бежевое,Гармония,876.99,1240.24,29,4.4,940,https://basket-01.wbbasket.ru/vol122/part12226/12226183/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,13,17583162,https://www.wildberries.ru/catalog/17583162/detail.aspx,Полотенце хлопок для рук 30х50 набор 4 шт графит,Гармония,1572.74,2630.88,40,4.3,17,https://basket-02.wbbasket.ru/vol175/part17583/17583162/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,14,11562657,https://www.wildberries.ru/catalog/11562657/detail.aspx,Полотенце микрофибра для ванной 100х150 подарочный набор молочное,Ecotex,809.42,1685.23,52,4.8,7100,https://basket-01.wbbasket.ru/vol115/part11562/11562657/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,15,15416778,https://www.wildberries.ru/catalog/15416778/detail.aspx,Полотенце бамбук банное 80х150 подарочный набор белое,Aquarelle,1086.48,1896.17,43,4.9,940,https://basket-02.wbbasket.ru/vol154/part15416/15416778/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,16,17710502,https://www.wildberries.ru/catalog/17710502/detail.aspx,Полотенце микрофибра для лица 80х150 подарочный набор серое,Волжский текстиль,1822.96,2445.22,25,4.2,45,https://basket-02.wbbasket.ru/vol177/part17710/17710502/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,17,14597283,https://www.wildberries.ru/catalog/14597283/detail.aspx,Полотенце органический хлопок банное 30х50 набор 4 шт белое,Bio-Textiles,1589.55,3317.36,52,4.3,940,https://basket-02.wbbasket.ru/vol145/part14597/14597283/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,18,13928281,https://www.wildberries.ru/catalog/13928281/detail.aspx,Полотенце махровое для ванной 70х140 набор 2 шт молочное,Karna,1591.39,3070.58,48,4.5,17,https://basket-01.wbbasket.ru/vol139/part13928/13928281/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,19,17466983,https://www.wildberries.ru/catalog/17466983/detail.aspx,Полотенце махровое банное 70х140 подарочный набор бежевое,Togas,606.58,1072.13,43,4.2,940,https://basket-02.wbbasket.ru/vol174/part17466/17466983/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце 50х90,20,11718442,https://www.wildberries.ru/catalog/11718442/detail.aspx,Полотенце махровое для рук 70х140 подарочный набор бежевое,Гармония,569.30,1114.51,49,4.3,940,https://basket-01.wbbasket.ru/vol117/part11718/11718442/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,1,12753418,https://www.wildberries.ru/catalog/12753418/detail.aspx,Полотенце бамбук для лица 30х50 набор 4 шт белое,Unison,393.57,514.64,24,4.6,120,https://basket-01.wbbasket.ru/vol127/part12753/12753418/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,2,12066235,https://www.wildberries.ru/catalog/12066235/detail.aspx,Полотенце хлопок для рук 80х150 подарочный набор белое,Aquarelle,436.40,622.31,30,4.7,2500,https://basket-01.wbbasket.ru/vol120/part12066/12066235/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,3,14780177,https://www.wildberries.ru/catalog/14780177/detail.aspx,Полотенце органический хлопок для ванной 70х140 набор 4 шт серое,Hobby Home,1479.21,2659.70,44,4.8,3,https://basket-02.wbbasket.ru/vol147/part14780/14780177/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,4,10915518,https://www.wildberries.ru/catalog/10915518/detail.aspx,Полотенце бамбук для лица 80х150 графит,Гармония,633.87,992.63,36,4.8,120,https://basket-01.wbbasket.ru/vol109/part10915/10915518/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,5,16058222,https://www.wildberries.ru/catalog/16058222/detail.aspx,Полотенце органический хлопок банное 70х140 подарочный набор графит,Bio-Textiles,393.31,857.39,54,4.9,45,https://basket-02.wbbasket.ru/vol160/part16058/16058222/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,6,11224599,https://www.wildberries.ru/catalog/11224599/detail.aspx,Полотенце микрофибра для рук 100х150 белое,Ecotex,2369.22,5185.35,54,4.2,17,https://basket-01.wbbasket.ru/vol112/part11224/11224599/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,7,16969792,https://www.wildberries.ru/catalog/16969792/detail.aspx,Полотенце бамбук для лица 50х90 набор 2 шт молочное,Cleanelly,1207.37,2343.95,48,4.5,2500,https://basket-02.wbbasket.ru/vol169/part16969/16969792/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,8,13409088,https://www.wildberries.ru/catalog/13409088/detail.aspx,Полотенце микрофибра пляжное 80х150 набор 4 шт серое,Verossa,367.76,647.32,43,5.0,45,https://basket-01.wbbasket.ru/vol134/part13409/13409088/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,9,14003671,https://www.wildberries.ru/catalog/14003671/detail.aspx,Полотенце бамбук для рук 80х150 набор 2 шт серое,Волжский текстиль,1658.31,3578.77,54,4.2,17,https://basket-01.wbbasket.ru/vol140/part14003/14003671/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,10,12946849,https://www.wildberries.ru/catalog/12946849/detail.aspx,Полотенце органический хлопок банное 30х50 графит,Unison,367.69,723.44,49,4.3,45,https://basket-01.wbbasket.ru/vol129/part12946/12946849/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,11,12801173,https://www.wildberries.ru/catalog/12801173/detail.aspx,Полотенце махровое для лица 30х50 комплект 3 шт графит,Togas,1399.52,2727.23,49,4.5,380,https://basket-01.wbbasket.ru/vol128/part12801/12801173/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,12,11293020,https://www.wildberries.ru/catalog/11293020/detail.aspx,Полотенце махровое банное 100х150 подарочный набор серое,Togas,1121.22,2176.39,48,4.6,940,https://basket-01.wbbasket.ru/vol112/part11293/11293020/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,13,11934976,https://www.wildberries.ru/catalog/11934976/detail.aspx,Полотенце органический хлопок пляжное 70х140 комплект 3 шт белое,Cleanelly,854.78,1799.18,52,4.4,3,https://basket-01.wbbasket.ru/vol119/part11934/11934976/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,14,10593302,https://www.wildberries.ru/catalog/10593302/detail.aspx,Полотенце махровое для лица 50х90 подарочный набор серое,Cleanelly,1114.81,1628.81,32,4.6,2500,https://basket-01.wbbasket.ru/vol105/part10593/10593302/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,15,18422849,https://www.wildberries.ru/catalog/18422849/detail.aspx,Полотенце бамбук для лица 30х50 комплект 3 шт серое,Sofi De Marko,2087.35,3413.92,39,4.7,3,https://basket-02.wbbasket.ru/vol184/part18422/18422849/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,16,15212643,https://www.wildberries.ru/catalog/15212643/detail.aspx,Полотенце хлопок пляжное 50х90 подарочный набор бежевое,Belezza,1098.71,2193.22,50,4.5,7100,https://basket-02.wbbasket.ru/vol152/part15212/15212643/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,17,18277218,https://www.wildberries.ru/catalog/18277218/detail.aspx,Полотенце бамбук для лица 100х150 серое,Cleanelly,1752.22,3009.50,42,5.0,120,https://basket-02.wbbasket.ru/vol182/part18277/18277218/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,18,10160974,https://www.wildberries.ru/catalog/10160974/detail.aspx,Полотенце микрофибра для лица 70х140 набор 2 шт молочное,Togas,358.76,578.24,38,5.0,3,https://basket-01.wbbasket.ru/vol101/part10160/10160974/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,19,12388630,https://www.wildberries.ru/catalog/12388630/detail.aspx,Полотенце органический хлопок для ванной 50х90 набор 4 шт графит,Arya Home,575.81,1246.67,54,4.8,17,https://basket-01.wbbasket.ru/vol123/part12388/12388630/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,банное полотенце 70х140,20,12239990,https://www.wildberries.ru/catalog/12239990/detail.aspx,Полотенце хлопок пляжное 30х50 комплект 3 шт молочное,Cleanelly,1479.55,2050.68,28,4.7,2500,https://basket-01.wbbasket.ru/vol122/part12239/12239990/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,1,16592651,https://www.wildberries.ru/catalog/16592651/detail.aspx,Полотенце микрофибра пляжное 50х90 подарочный набор белое,Verossa,553.13,1142.67,52,4.8,940,https://basket-02.wbbasket.ru/vol165/part16592/16592651/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,2,12607356,https://www.wildberries.ru/catalog/12607356/detail.aspx,Полотенце органический хлопок для ванной 70х140 набор 2 шт белое,Hobby Home,639.55,1167.97,45,4.3,7100,https://basket-01.wbbasket.ru/vol126/part12607/12607356/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,3,14446095,https://www.wildberries.ru/catalog/14446095/detail.aspx,Полотенце бамбук для рук 50х90 серое,Bio-Textiles,2180.38,3439.50,37,4.9,17,https://basket-02.wbbasket.ru/vol144/part14446/14446095/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,4,15968373,https://www.wildberries.ru/catalog/15968373/detail.aspx,Полотенце бамбук пляжное 50х90 набор 4 шт серое,Belezza,517.64,788.57,34,4.5,3,https://basket-02.wbbasket.ru/vol159/part15968/15968373/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,5,14191831,https://www.wildberries.ru/catalog/14191831/detail.aspx,Полотенце бамбук для ванной 70х140 набор 2 шт молочное,Aquarelle,2355.73,4648.49,49,4.3,17,https://basket-01.wbbasket.ru/vol141/part14191/14191831/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,6,11409947,https://www.wildberries.ru/catalog/11409947/detail.aspx,Полотенце хлопок банное 50х90 набор 2 шт белое,Arya Home,536.57,890.99,40,4.7,380,https://basket-01.wbbasket.ru/vol114/part11409/11409947/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,7,15562484,https://www.wildberries.ru/catalog/15562484/detail.aspx,Полотенце махровое банное 50х90 набор 4 шт молочное,Unison,2123.84,4491.01,53,4.3,7100,https://basket-02.wbbasket.ru/vol155/part15562/15562484/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,8,15938182,https://www.wildberries.ru/catalog/15938182/detail.aspx,Полотенце хлопок пляжное 30х50 подарочный набор молочное,Cleanelly,376.28,633.65,41,4.4,45,https://basket-02.wbbasket.ru/vol159/part15938/15938182/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,9,18370012,https://www.wildberries.ru/catalog/18370012/detail.aspx,Полотенце бамбук для рук 70х140 набор 2 шт графит,Karna,1335.27,2513.71,47,4.5,7100,https://basket-02.wbbasket.ru/vol183/part18370/18370012/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,10,14180005,https://www.wildberries.ru/catalog/14180005/detail.aspx,Полотенце махровое для ванной 30х50 набор 4 шт молочное,Cleanelly,615.25,1241.25,50,4.7,3,https://basket-01.wbbasket.ru/vol141/part14180/14180005/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,11,13016809,https://www.wildberries.ru/catalog/13016809/detail.aspx,Полотенце бамбук для рук 80х150 подарочный набор серое,Ecotex,1290.93,2129.44,39,4.2,120,https://basket-01.wbbasket.ru/vol130/part13016/13016809/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,12,12678059,https://www.wildberries.ru/catalog/12678059/detail.aspx,Полотенце бамбук банное 30х50 серое,Cleanelly,2450.22,3698.57,34,4.3,120,https://basket-01.wbbasket.ru/vol126/part12678/12678059/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце большое банное,13,12914404,https://www.wildberries.ru/catalog/12914404/detail.aspx,Полотенце микрофибра банное 70х140 молочное,Karna,893.14,1958.11,54,4.3,940,https://basket-01.wbbasket.ru/vol129/part12914/12914404/images/big/1.webp,2026-09-20T20:04:28+00:00
